name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Alteromonas	226	G	327	7	334	0.90519
Pseudomonas	286	G	3	0	3	0.00827
Bradyrhizobium	374	G	2	0	2	0.00541
Emcibacter	1602338	G	1	0	1	0.00271
Hydrogenophaga	47420	G	1	1	2	0.00541
Prochlorococcus	1218	G	24	0	24	0.06490
Bacillus	1386	G	1	0	1	0.00272
Rhodococcus	1827	G	1	0	1	0.00270
Homo	9605	G	1	0	1	0.00270
