,PCA1,PCA2,experiment_sample,experiment,sample,PRO,ALT,culture,FL
34,4.946593837631186,-2.612523180455876,"e6, 21A",e6,21A,MED4,ATCC,Co_Culture,0.49551851851851864
35,4.855315471436682,-2.411611040872552,"e6, 21B",e6,21B,MED4,ATCC,Co_Culture,0.47229629629629627
36,7.192278772497635,-1.4147498037269828,"e6, 21C",e6,21C,MED4,ATCC,Co_Culture,0.5024074074074075
37,6.053104745529702,-1.5353196612391724,"e6, 23A",e6,23A,MIT9312,ATCC,Co_Culture,0.5319259259259258
38,4.858505512746999,-2.4815489040993643,"e6, 23C",e6,23C,MIT9312,ATCC,Co_Culture,0.4697962962962964
39,3.4527623909751566,-1.179638800187904,"e6, 24A",e6,24A,Natl2A,ATCC,Co_Culture,0.43851851851851864
40,-1.8627592236480455,-1.0289858556822702,"e6, 24B",e6,24B,Natl2A,ATCC,Co_Culture,0.2957222222222222
41,-1.1154107036944965,-2.75260755157164,"e6, 24C",e6,24C,Natl2A,ATCC,Co_Culture,0.3493888888888889
42,1.2465260237265638,0.5895710182396702,"e6, 25C",e6,25C,MIT0604,ATCC,Co_Culture,0.3353518518518519
43,-11.89115575988467,-2.330661924266832,"e6, 2A",e6,2A,MIT9313,1A3,Co_Culture,0.08318518518518514
44,-11.527302706316055,-2.3559125897175104,"e6, 2C",e6,2C,MIT9313,1A3,Co_Culture,0.09162962962962959
45,3.1901467172147964,0.8103091214177022,"e6, 3A",e6,3A,MIT9312,1A3,Co_Culture,0.40444444444444455
46,0.8787083902034263,-1.4161028141515484,"e6, 3B",e6,3B,MIT9312,1A3,Co_Culture,0.35924074074074075
47,2.387726185812942,-1.2386955290061152,"e6, 3C",e6,3C,MIT9312,1A3,Co_Culture,0.3915185185185186
48,2.438341020498843,-1.6178248403126494,"e6, 4A",e6,4A,Natl2A,1A3,Co_Culture,0.4060740740740742
49,1.4393483693880875,-1.453006603571464,"e6, 4B",e6,4B,Natl2A,1A3,Co_Culture,0.3832592592592593
50,-0.01238654044622029,-2.5662220764441797,"e6, 4C",e6,4C,Natl2A,1A3,Co_Culture,0.3728888888888888
51,-2.849526723743146,4.594316864753931,"e6, 5A",e6,5A,MIT0604,1A3,Co_Culture,0.262074074074074
52,0.567736781879002,5.3394505685303155,"e6, 5B",e6,5B,MIT0604,1A3,Co_Culture,0.3202962962962963
53,-1.4858352345354915,6.0251503275954414,"e6, 5C",e6,5C,MIT0604,1A3,Co_Culture,0.28479629629629644
54,9.86635209314745,0.6062117088978406,"e6, 6A",e6,6A,MED4,DE,Co_Culture,0.5556851851851852
55,5.223735973283452,-0.13052386325607546,"e6, 6B",e6,6B,MED4,DE,Co_Culture,0.4393703703703704
56,7.041251552776875,0.5243816150007428,"e6, 6C",e6,6C,MED4,DE,Co_Culture,0.4957777777777777
57,-10.131335594910368,-2.6372553537273764,"e6, 7A",e6,7A,MIT9313,DE,Co_Culture,0.14003703703703702
58,-11.022349641533332,-2.556786172328728,"e6, 7C",e6,7C,MIT9313,DE,Co_Culture,0.12503703703703706
59,3.2391854438077297,-2.6787767692287345,"e6, 8A",e6,8A,MIT9312,DE,Co_Culture,0.45501851851851877
60,-3.4870114377475954,-3.544943169668534,"e6, 8B",e6,8B,MIT9312,DE,Co_Culture,0.3633333333333333
61,2.733625603384502,-1.9726378762729817,"e6, 8C",e6,8C,MIT9312,DE,Co_Culture,0.424425925925926
62,5.935680778515847,-2.022730080641172,"e6, 9A",e6,9A,Natl2A,DE,Co_Culture,0.5104444444444445
63,2.2567284266904104,-1.7247563581207348,"e6, 9B",e6,9B,Natl2A,DE,Co_Culture,0.4025185185185186
64,4.169654765065418,1.0587394237406227,"e6, 9C",e6,9C,Natl2A,DE,Co_Culture,0.4302777777777779
