experiment_sample,0.0,0.88,1.92,5.11,5.91,7.1,7.86,8.8,11.88,12.89,14.99,15.87,19.97,20.88,21.87,23.0,25.9,27.91,28.84,29.83,32.86,33.95,35.94,36.89,39.84,41.87,42.82,44.16,46.87,48.95,51.1,54.95,56.83,57.87,61.86,62.94,65.08,67.85,69.01,70.75,71.78,75.78,76.94,77.86,82.79,83.85,84.82,85.84,88.86,89.84,91.08,92.9,95.81,96.8,97.87,99.74,102.75,104.03,105.07,106.98,109.77,110.92,112.85,116.92,120.9
"e5, 10A",0.05,0.1,0.15000000000000002,0.2,0.265,0.375,0.425,0.533,0.866,1.281,2.23,3.3520000000000003,6.4350000000000005,8.75,10.893,12.811,13.707,14.095,14.424000000000001,14.695000000000002,15.014000000000003,15.255000000000003,15.462000000000003,15.767000000000003,15.987000000000004,16.255000000000003,16.548000000000002,16.797,17.119,17.403,17.759999999999998,17.985,18.265,18.499000000000002,18.743000000000002,18.954,19.158,19.339000000000002,19.561000000000003,19.766000000000002,19.947000000000003,20.116000000000003,20.298000000000002,20.485000000000003,20.662000000000003,20.833000000000002,20.992,21.188000000000002,21.358000000000004,21.545000000000005,21.716000000000005,21.905000000000005,22.041000000000004,22.168000000000003,22.238000000000003,22.35,22.468,22.584,22.705,22.756999999999998,22.836,22.919999999999998,23.003999999999998,23.054,23.128
"e5, 10B",0.05,0.1,0.15000000000000002,0.201,0.251,0.357,0.445,0.583,0.925,1.4020000000000001,2.289,3.3890000000000002,6.469,8.755,10.756,12.614,13.436,13.918,14.229999999999999,14.583999999999998,14.993999999999998,15.282999999999998,15.557999999999998,15.867999999999999,16.156,16.448999999999998,16.758,17.076,17.364,17.661,18.0,18.252,18.471999999999998,18.726999999999997,18.904999999999998,19.041999999999998,19.194999999999997,19.362999999999996,19.556999999999995,19.789999999999996,20.017999999999997,20.173,20.349999999999998,20.502999999999997,20.698999999999998,20.828999999999997,20.980999999999998,21.185999999999996,21.363999999999997,21.529999999999998,21.659,21.811999999999998,21.923,22.011999999999997,22.155999999999995,22.274999999999995,22.344999999999995,22.432999999999996,22.518999999999995,22.607999999999993,22.690999999999992,22.77099999999999,22.83099999999999,22.88099999999999,22.93099999999999
"e5, 10C",0.05,0.1,0.15000000000000002,0.2,0.28700000000000003,0.384,0.485,0.605,1.017,1.552,2.7439999999999998,4.118,6.638,8.686,10.873,12.803999999999998,13.37,13.699,14.054,14.438,14.801,15.073,15.362,15.648,15.895999999999999,16.258,16.529,16.861,17.194,17.587999999999997,17.973,18.307,18.552999999999997,18.814999999999998,19.078,19.322,19.5,19.774,20.025000000000002,20.297,20.557000000000002,20.767000000000003,20.994000000000003,21.208000000000002,21.404000000000003,21.610000000000003,21.796000000000003,22.014000000000003,22.225,22.477,22.664,22.886000000000003,23.080000000000002,23.228,23.423000000000002,23.585,23.738,23.845,23.98,24.068,24.209,24.313,24.439999999999998,24.538999999999998,24.647
"e5, 11A",0.05,0.1,0.15000000000000002,0.2,0.25,0.3,0.35,0.39999999999999997,0.44999999999999996,0.49999999999999994,0.5499999999999999,0.6,0.65,0.7000000000000001,0.7500000000000001,0.81,0.8600000000000001,0.9100000000000001,0.9600000000000002,1.0100000000000002,1.1210000000000002,1.2500000000000002,1.4580000000000002,1.7760000000000002,2.532,3.724,5.446,7.733,12.004999999999999,15.491999999999999,18.137,19.467,20.671999999999997,21.882999999999996,22.892999999999997,23.881999999999998,24.802999999999997,25.819999999999997,26.728999999999996,27.494999999999994,28.389999999999993,28.823999999999995,29.289999999999996,29.778999999999996,30.071999999999996,30.297999999999995,30.623999999999995,31.008999999999997,31.33,31.674999999999997,31.953999999999997,32.29,32.513999999999996,32.75299999999999,33.00899999999999,33.17499999999999,33.25799999999999,33.313999999999986,33.36399999999998,33.41999999999998,33.46999999999998,33.519999999999975,33.56999999999997,33.63099999999997,33.68099999999997
"e5, 11B",0.05,0.1,0.15000000000000002,0.2,0.25,0.3,0.35,0.39999999999999997,0.44999999999999996,0.49999999999999994,0.5499999999999999,0.6,0.65,0.7000000000000001,0.7500000000000001,0.8000000000000002,0.8510000000000002,0.9010000000000002,0.9510000000000003,1.0010000000000003,1.0510000000000004,1.1010000000000004,1.1510000000000005,1.2010000000000005,1.2700000000000005,1.3800000000000006,1.5270000000000006,1.7220000000000006,2.1760000000000006,2.960000000000001,4.258000000000001,7.227,9.888,11.764,12.718,13.597,14.186,14.762,15.362,15.958,16.764,17.297,17.901,18.445,18.701,18.946,19.213,19.481,19.728,20.019000000000002,20.228,20.408,20.486,20.589000000000002,20.734,20.829,20.879,20.962,21.041999999999998,21.092,21.151999999999997,21.201999999999998,21.252,21.302,21.352
"e5, 11C",0.05,0.1,0.15000000000000002,0.2,0.25,0.3,0.35,0.39999999999999997,0.44999999999999996,0.49999999999999994,0.5499999999999999,0.6,0.65,0.7000000000000001,0.7500000000000001,0.8000000000000002,0.8500000000000002,0.9000000000000002,0.9500000000000003,1.0000000000000002,1.0500000000000003,1.1000000000000003,1.1500000000000004,1.2000000000000004,1.2500000000000004,1.3000000000000005,1.3500000000000005,1.4000000000000006,1.4500000000000006,1.5000000000000007,1.5660000000000007,1.6160000000000008,1.6760000000000008,1.7500000000000009,1.834000000000001,1.963000000000001,2.117000000000001,2.318000000000001,2.586000000000001,2.8710000000000013,3.1030000000000015,3.4160000000000017,3.7880000000000016,4.181000000000002,4.483000000000001,4.713000000000002,4.9620000000000015,5.232000000000001,5.444000000000001,5.686000000000001,5.930000000000001,6.186000000000001,6.392000000000001,6.529000000000001,6.699000000000001,6.817000000000001,6.905000000000001,7.008000000000001,7.059000000000001,7.139000000000001,7.190000000000001,7.240000000000001,7.314000000000001,7.364000000000001,7.414000000000001
"e5, 12A",0.05,0.1,0.15000000000000002,0.2,0.25,0.3,0.35,0.39999999999999997,0.44999999999999996,0.49999999999999994,0.5499999999999999,0.6,0.65,0.7010000000000001,0.7510000000000001,0.8110000000000002,0.9170000000000001,1.1050000000000002,1.3670000000000002,1.7140000000000002,2.466,3.204,3.637,4.07,4.276000000000001,4.377000000000001,4.496,4.630000000000001,4.837000000000001,5.006,5.149,5.272,5.425,5.543,5.602,5.657,5.741,5.7909999999999995,5.840999999999999,5.890999999999999,5.950999999999999,6.001999999999999,6.051999999999999,6.1019999999999985,6.151999999999998,6.201999999999998,6.251999999999998,6.301999999999998,6.375999999999998,6.4259999999999975,6.475999999999997,6.535999999999997,6.585999999999997,6.635999999999997,6.687999999999996,6.737999999999996,6.798999999999996,6.848999999999996,6.898999999999996,6.948999999999995,6.998999999999995,7.048999999999995,7.098999999999995,7.148999999999995,7.1989999999999945
"e5, 12B",0.05,0.1,0.15000000000000002,0.2,0.25,0.3,0.35,0.39999999999999997,0.44999999999999996,0.49999999999999994,0.5499999999999999,0.6,0.65,0.743,0.851,1.059,1.509,2.131,3.162,4.624,5.414,6.026999999999999,6.328999999999999,6.644999999999999,6.8439999999999985,7.001999999999999,7.150999999999999,7.363999999999999,7.581999999999999,7.791999999999999,7.999999999999999,8.261,8.455,8.635,8.708,8.837,8.927,8.991999999999999,9.062,9.123,9.173,9.239,9.3,9.350000000000001,9.400000000000002,9.465000000000002,9.515000000000002,9.565000000000003,9.615000000000004,9.689000000000004,9.739000000000004,9.789000000000005,9.839000000000006,9.889000000000006,9.939000000000007,9.989000000000008,10.039000000000009,10.08900000000001,10.13900000000001,10.20400000000001,10.260000000000009,10.31000000000001,10.36000000000001,10.41000000000001,10.460000000000012
"e5, 12C",0.05,0.1,0.15000000000000002,0.2,0.25,0.3,0.35,0.39999999999999997,0.44999999999999996,0.49999999999999994,0.5499999999999999,0.601,0.651,0.757,0.832,0.9189999999999999,1.2309999999999999,1.6669999999999998,2.3699999999999997,3.5109999999999997,4.1339999999999995,4.736,5.196,5.551,5.689,5.869,5.983,6.162999999999999,6.361,6.484999999999999,6.603999999999999,6.808999999999999,7.037999999999999,7.217,7.303999999999999,7.459999999999999,7.566999999999999,7.646999999999999,7.733999999999999,7.783999999999999,7.863999999999999,7.920999999999999,8.001,8.051,8.120000000000001,8.170000000000002,8.220000000000002,8.270000000000003,8.320000000000004,8.370000000000005,8.420000000000005,8.471000000000005,8.521000000000006,8.571000000000007,8.622000000000007,8.672000000000008,8.722000000000008,8.77200000000001,8.82200000000001,8.87200000000001,8.932000000000011,8.982000000000012,9.032000000000012,9.087000000000012,9.143000000000011
