,PCA1,PCA2,experiment_sample,experiment,sample,PRO,ALT,culture,FL
0,-7.902043467411824,2.1315059871703856,"e4, 10A",e4,10A,MIT0604,DE,Co_Culture,0.20194871794871794
1,-7.3035918883162605,3.2856397093302,"e4, 10B",e4,10B,MIT0604,DE,Co_Culture,0.21362820512820507
2,-6.987918795174763,2.0178276296024245,"e4, 10C",e4,10C,MIT0604,DE,Co_Culture,0.21843589743589747
3,1.5228113756512505,-1.4862006570642043,"e4, 11A",e4,11A,MED4,DE1,Co_Culture,0.3432307692307691
4,-1.2464529760497691,-0.2483147800470853,"e4, 11B",e4,11B,MED4,DE1,Co_Culture,0.3052435897435897
5,2.590858035681882,-1.9545868348334863,"e4, 11C",e4,11C,MED4,DE1,Co_Culture,0.3673205128205129
6,-14.796149976182745,-1.0454194795190885,"e4, 12A",e4,12A,MIT9313,DE1,Co_Culture,0.08970512820512808
7,-13.517356132871052,-1.3033275296147833,"e4, 12B",e4,12B,MIT9313,DE1,Co_Culture,0.10676923076923074
8,-12.290135861368384,-1.2658353749813598,"e4, 12C",e4,12C,MIT9313,DE1,Co_Culture,0.12278205128205148
9,10.657379403216437,-2.1130178089256773,"e4, 13A",e4,13A,MIT9312,DE1,Co_Culture,0.49728205128205133
10,9.961982155075878,-1.7749327067509613,"e4, 13B",e4,13B,MIT9312,DE1,Co_Culture,0.5245897435897438
11,8.131609788789929,-0.5181341670408754,"e4, 13C",e4,13C,MIT9312,DE1,Co_Culture,0.47270512820512817
12,3.481317378203923,-0.7176381160131603,"e4, 14A",e4,14A,Natl2A,DE1,Co_Culture,0.40079487179487183
13,4.233887700762129,0.8789198601591977,"e4, 14B",e4,14B,Natl2A,DE1,Co_Culture,0.40271794871794864
14,2.329517287030812,5.960690852396179,"e4, 14C",e4,14C,Natl2A,DE1,Co_Culture,0.3863461538461538
15,-2.918813066585966,2.818714119791592,"e4, 15A",e4,15A,MIT0604,DE1,Co_Culture,0.25967948717948725
16,-6.392919863361456,1.3218249799919115,"e4, 15B",e4,15B,MIT0604,DE1,Co_Culture,0.2134358974358974
17,-4.807820127068152,2.3771839373900345,"e4, 15C",e4,15C,MIT0604,DE1,Co_Culture,0.238
18,11.164698421540013,-3.0706228579173227,"e4, 16A",e4,16A,MED4,BS11,Co_Culture,0.5467948717948721
19,5.7965295193260005,-1.144405038193748,"e4, 16B",e4,16B,MED4,BS11,Co_Culture,0.4478717948717949
20,15.1461736834145,-3.9206681902491374,"e4, 16C",e4,16C,MED4,BS11,Co_Culture,0.6026025641025642
21,-15.964517635656472,-1.1727872879279273,"e4, 17A",e4,17A,MIT9313,BS11,Co_Culture,0.07853846153846146
22,-13.07241140222325,-1.7912934555579085,"e4, 17B",e4,17B,MIT9313,BS11,Co_Culture,0.12332051282051296
23,-16.005014852576654,-1.1525302527147978,"e4, 17C",e4,17C,MIT9313,BS11,Co_Culture,0.07553846153846144
24,2.640298081006544,-0.8257528787100983,"e4, 18A",e4,18A,MIT9312,BS11,Co_Culture,0.39787179487179497
25,16.04508434712449,-4.0353266900942,"e4, 18B",e4,18B,MIT9312,BS11,Co_Culture,0.6097051282051276
26,11.421987163781736,-0.539980711383038,"e4, 18C",e4,18C,MIT9312,BS11,Co_Culture,0.5458589743589741
27,3.37072179779633,-2.807804450925867,"e4, 19A",e4,19A,Natl2A,BS11,Co_Culture,0.4489230769230769
28,1.8364623774237652,-1.7954447904941315,"e4, 19B",e4,19B,Natl2A,BS11,Co_Culture,0.41265384615384604
29,-3.159864582423423,-1.281681243713569,"e4, 19C",e4,19C,Natl2A,BS11,Co_Culture,0.3333589743589745
30,5.2250818219315125,-1.8808200087334488,"e4, 1A",e4,1A,MED4,1A3,Co_Culture,0.38243589743589734
31,7.0528826259680635,-0.04005357712570491,"e4, 1B",e4,1B,MED4,1A3,Co_Culture,0.3985128205128205
32,8.568537739185787,1.3560033880930522,"e4, 1C",e4,1C,MED4,1A3,Co_Culture,0.4188076923076919
33,-6.610950353792264,-0.013272544359210525,"e4, 20A",e4,20A,MIT0604,BS11,Co_Culture,0.21332051282051298
34,-3.2560070144702,0.5051475437291886,"e4, 20B",e4,20B,MIT0604,BS11,Co_Culture,0.25464102564102564
35,-1.4600104861780732,1.836826342796123,"e4, 20C",e4,20C,MIT0604,BS11,Co_Culture,0.27962820512820524
36,6.631965113306723,1.3240276744656594,"e4, 21A",e4,21A,MED4,ATCC,Co_Culture,0.42825641025641004
37,5.558689113791118,3.1770602897950586,"e4, 21B",e4,21B,MED4,ATCC,Co_Culture,0.4175641025641026
38,5.966976830753694,2.381075423105122,"e4, 21C",e4,21C,MED4,ATCC,Co_Culture,0.42328205128205126
39,-12.642022696919208,-1.3983896390251809,"e4, 22A",e4,22A,MIT9313,ATCC,Co_Culture,0.12342307692307698
40,-12.729425169267516,-1.2547129145137084,"e4, 22B",e4,22B,MIT9313,ATCC,Co_Culture,0.12137179487179497
41,-12.839517993689208,-1.062235592035777,"e4, 22C",e4,22C,MIT9313,ATCC,Co_Culture,0.11937179487179495
42,8.444719143600995,2.568795845880141,"e4, 23A",e4,23A,MIT9312,ATCC,Co_Culture,0.5140128205128206
43,6.987472692427889,1.4883800741667828,"e4, 23B",e4,23B,MIT9312,ATCC,Co_Culture,0.43853846153846104
44,10.368573305568928,4.947011990927209,"e4, 23C",e4,23C,MIT9312,ATCC,Co_Culture,0.540897435897436
45,1.5848794119977563,2.0329130606809813,"e4, 24A",e4,24A,Natl2A,ATCC,Co_Culture,0.4109102564102564
46,0.31180398795283604,0.6021731338054409,"e4, 24B",e4,24B,Natl2A,ATCC,Co_Culture,0.37493589743589745
