,PCA1,PCA2,PCA3,PCA4,PCA5,PCA6,experiment_sample,experiment,sample,PRO,ALT,culture,FL
14,-3.8935637960299974,2.8056490985555302,-2.284278478755474,-2.3068642682058926,-0.17226765490580223,-0.45945256032897025,"e1, 14C",e1,14C,Natl2A,DE1,Co_Culture,1.2525568181818183
15,2.0975926353874925,-2.062374027567795,0.06218844995446669,-0.4283023067472688,-0.01935248730967769,-0.5652772164433126,"e1, 15A",e1,15A,MIT0604,DE1,Co_Culture,0.7916590909090907
16,1.8510936062837218,-2.5808947729447116,-0.3731072587619187,-1.1581127590706775,0.38012027692693895,0.015196245999659073,"e1, 15B",e1,15B,MIT0604,DE1,Co_Culture,0.8103977272727273
17,3.9934757179008695,-1.938522144772796,0.05980504708780867,-0.9188587368450675,0.08883422249968677,-0.4216239917134781,"e1, 15C",e1,15C,MIT0604,DE1,Co_Culture,0.7155454545454544
18,-8.867896109517794,-0.5915857288433027,1.7508631772725614,-0.266971222594663,-0.510767709297087,0.07300441280552272,"e1, 16A",e1,16A,MED4,BS11,Co_Culture,1.1705000000000005
19,-6.91765099838025,0.10662501869415025,3.1689568749745805,1.033360476147548,0.18418848901200957,-0.12683707882927728,"e1, 16B",e1,16B,MED4,BS11,Co_Culture,1.0707954545454543
20,-7.570539549953908,-1.6655522067902142,1.585675473504699,1.4254885583569925,0.034594468796990144,0.24521105400457566,"e1, 16C",e1,16C,MED4,BS11,Co_Culture,1.102181818181818
21,15.879677718999172,0.06831624769458586,0.35170419243008605,1.0350096007515175,0.25343469260870505,0.48107689580215146,"e1, 17A",e1,17A,MIT9313,BS11,Co_Culture,0.17572727272727282
22,15.532039710953487,-0.4179871690784303,-0.3070615267103316,0.6759117152127422,0.16077870906688713,0.3385878617143517,"e1, 17B",e1,17B,MIT9313,BS11,Co_Culture,0.20302272727272744
23,15.62563471876679,0.9965985589300029,0.9461550319301594,1.6521144786379747,-0.0698779547314212,-0.35960320659687917,"e1, 17C",e1,17C,MIT9313,BS11,Co_Culture,0.18856818181818188
24,0.7675997028183819,-1.1496648099796933,0.825963944477601,-2.23820235304659,-0.5891066361247852,0.49863122701945994,"e1, 18A",e1,18A,MIT9312,BS11,Co_Culture,0.759681818181818
25,-9.844013561117816,-0.5129023680463091,-1.1002189040518147,0.9716519987094814,-0.8446715893676721,0.33895920050608874,"e1, 18B",e1,18B,MIT9312,BS11,Co_Culture,1.298397727272727
26,-8.645383223303826,-0.33264037007670016,-0.5101161181011142,0.6527175480216502,-1.457115041845456,-0.4699928530848093,"e1, 18C",e1,18C,MIT9312,BS11,Co_Culture,1.2323863636363634
27,-7.51484748327023,5.07302964704559,-1.9198653452543952,-0.23591850226995212,-1.0610055350353247,0.14445589001260206,"e1, 19A",e1,19A,Natl2A,BS11,Co_Culture,1.3972954545454543
28,-6.189067681400129,4.963478255753362,-0.8303204421577867,0.18202724553907904,-0.23006816482715908,1.0621273900278663,"e1, 19B",e1,19B,Natl2A,BS11,Co_Culture,1.285215909090909
29,-2.4388841325118156,4.752724409181956,1.7417028669378423,-0.28230858603464165,-0.8011160927618889,0.49879073808971564,"e1, 19C",e1,19C,Natl2A,BS11,Co_Culture,0.9813863636363631
30,-11.84207529008796,-2.4700466743863982,0.8591193516206473,3.0452875800928627,-0.38163370201235414,0.08233893820417934,"e1, 1A",e1,1A,MED4,1A3,Co_Culture,1.313363636363636
31,-13.704575520516276,-3.8298837183017946,-0.4894138417546089,0.8845987678061021,-0.2515367806087254,0.4619044139602162,"e1, 1B",e1,1B,MED4,1A3,Co_Culture,1.412511363636363
32,-14.268849461889449,-0.18956564665577136,1.8929039999984738,2.536029875291285,0.07146771404415365,-0.24359693690966236,"e1, 1C",e1,1C,MED4,1A3,Co_Culture,1.4633409090909095
33,2.944774926582828,-2.1611406756820877,1.7216538524959932,-1.6104583145100262,-0.10574177958979407,-0.18026757536223498,"e1, 20A",e1,20A,MIT0604,BS11,Co_Culture,0.637352272727273
34,2.9016754280496726,-2.250207012614088,1.5301135531841414,-1.6714590318049805,0.12512386809082376,-0.2886468002850275,"e1, 20B",e1,20B,MIT0604,BS11,Co_Culture,0.6577613636363634
35,2.4936553424546926,-2.109152173641498,1.5359642646045177,-1.7471456289393283,0.15224072931142998,-0.30028324117106747,"e1, 20C",e1,20C,MIT0604,BS11,Co_Culture,0.6759431818181814
36,-2.9206456271395203,0.923783640343699,1.5037278198843576,1.3404094999991225,0.8389308376230367,0.3505665756117806,"e1, 21A",e1,21A,MED4,ATCC,Co_Culture,0.987
37,-1.9125924554495928,-0.329459158047031,1.1769625422101624,-0.2798865268079009,-0.3086009190004317,-0.03826991947155811,"e1, 21B",e1,21B,MED4,ATCC,Co_Culture,0.9135113636363635
38,-3.525379971114725,0.09561274171692676,1.4030269811656744,0.006455251441929074,-0.008877752172335395,-0.19243980121088006,"e1, 21C",e1,21C,MED4,ATCC,Co_Culture,1.0095113636363633
39,14.549219946408103,0.14502864605300034,-0.4079069215297952,1.010525483104044,-0.24896355101957457,-0.2950338706556101,"e1, 22A",e1,22A,MIT9313,ATCC,Co_Culture,0.2632159090909092
40,15.361504969219164,0.028297883626460265,-0.2389273483980845,0.42182215689824365,-0.35337431498854965,-0.15827692146378786,"e1, 22B",e1,22B,MIT9313,ATCC,Co_Culture,0.21460227272727278
41,15.086360846731813,-1.1804996020133784,-1.3555858745853189,-0.03193302048834014,0.08500651215584396,0.4583719759930345,"e1, 22C",e1,22C,MIT9313,ATCC,Co_Culture,0.24304545454545445
42,-2.2664833775186373,0.013714962946331071,-1.3140976240421065,-1.2993236061587998,-0.4174987123385904,0.7128108734919556,"e1, 23A",e1,23A,MIT9312,ATCC,Co_Culture,0.9881136363636365
43,-6.229443953857926,0.907838816776439,-1.9121798422171004,-0.7776544737612061,-0.8133357087879788,0.3194191490546874,"e1, 23B",e1,23B,MIT9312,ATCC,Co_Culture,1.2002159090909095
44,-4.274623705750698,0.24095750213699255,-2.443569573911402,-0.8013142371694271,-0.03653746253811118,-0.12947702640665273,"e1, 23C",e1,23C,MIT9312,ATCC,Co_Culture,1.1582499999999993
45,0.5567337645891919,4.791917163658772,0.06745043088187733,0.9515642396350549,0.12257743218694384,-0.8027199251654122,"e1, 24A",e1,24A,Natl2A,ATCC,Co_Culture,0.9880909090909089
46,2.47514780739458,3.6871746579380082,0.8532851598138617,0.1804794209078594,0.21155846938692602,0.1330597363086176,"e1, 24B",e1,24B,Natl2A,ATCC,Co_Culture,0.8452386363636368
47,2.726909527913669,3.034659315705907,-0.025045565397996183,0.19631802461429393,-0.1693575902299474,-1.0563878180885469,"e1, 24C",e1,24C,Natl2A,ATCC,Co_Culture,0.8500454545454541
48,6.282229293706852,1.4231936063831951,1.9720009513060655,0.544994824408257,0.21337654683961824,-0.7489196211837513,"e1, 25C",e1,25C,MIT0604,ATCC,Co_Culture,0.6035340909090908
49,14.70763663231542,0.47776296591635503,-0.2931613255211392,1.5069817735568378,0.7607665299349791,0.47288449671740557,"e1, 2A",e1,2A,MIT9313,1A3,Co_Culture,0.2650681818181818
50,15.075612840154644,-0.14727620417762785,-0.4757854059800772,0.7371666410151351,-0.28600726250371866,-0.4612540081567923,"e1, 2B",e1,2B,MIT9313,1A3,Co_Culture,0.22512500000000032
51,14.5350784637731,-0.03702994151151982,-0.9128016043430268,0.8678606755981617,0.352987402881271,0.23716403305300213,"e1, 2C",e1,2C,MIT9313,1A3,Co_Culture,0.2885454545454547
52,-14.064987993503308,-3.82573258238382,-3.084112044947237,1.624878830377161,0.031634009611033284,0.5183578850785983,"e1, 3A",e1,3A,MIT9312,1A3,Co_Culture,1.5233295454545441
53,-11.59884719030357,-3.3801661173246647,-2.2406145999557636,0.6605768222850149,0.08603687110808936,0.4032867399164404,"e1, 3B",e1,3B,MIT9312,1A3,Co_Culture,1.389761363636364
54,-9.415490952415915,-2.116063435069411,-0.8296127640270805,0.5568009679723853,-0.6292766686207825,-0.24907526514433337,"e1, 3C",e1,3C,MIT9312,1A3,Co_Culture,1.258522727272727
55,-5.452587038274313,1.2054211617542259,-0.20558669304224433,-1.259983782604779,0.7117206629606011,0.147517502704207,"e1, 4A",e1,4A,Natl2A,1A3,Co_Culture,1.1800795454545452
56,-12.72888434920564,3.2477344379194375,-0.35497834415180524,0.839017340610765,1.941054446332064,-0.25610745986777894,"e1, 4B",e1,4B,Natl2A,1A3,Co_Culture,1.5937272727272729
57,-5.636664351103386,-0.23724721914903124,-2.3478806645032098,-1.403525722934139,0.7776954711915696,-0.17072772125129665,"e1, 4C",e1,4C,Natl2A,1A3,Co_Culture,1.2286022727272727
58,-5.54215657852211,-2.280170421830963,-0.9845321472692948,0.9797731141140666,0.804651768433674,-0.5230561354676285,"e1, 5A",e1,5A,MIT0604,1A3,Co_Culture,1.2154659090909083
59,-5.004441601840848,-3.180185690217506,-1.913520926273934,0.30512298364935553,0.8409881514644009,-0.2967364267690541,"e1, 5B",e1,5B,MIT0604,1A3,Co_Culture,1.2033068181818178
60,-4.930098135181487,-2.459715133923049,-0.34057899217367205,0.24304362759484424,1.028145248498289,-0.3412359986857259,"e1, 5C",e1,5C,MIT0604,1A3,Co_Culture,1.1551931818181815
61,-5.036644578638724,-0.4775758455479809,2.2882324183561553,-1.6148117500910193,-0.4498435569835044,-0.054785528066601814,"e1, 6A",e1,6A,MED4,DE,Co_Culture,0.9939886363636362
62,-3.590986305361074,-0.24097452680615417,2.8732129789904004,-1.527639400352634,-0.46532258184025266,0.10570249032415284,"e1, 6B",e1,6B,MED4,DE,Co_Culture,0.8983636363636358
63,-4.288971949351471,-0.6154541881210734,2.2042618916213597,-1.1460405766491364,0.008981196202722731,0.2610805799495046,"e1, 6C",e1,6C,MED4,DE,Co_Culture,0.962352272727273
64,15.946640680439065,-0.9771237478599932,-0.5768207097802971,0.11457817600505997,0.02403530155915312,0.3986693663169202,"e1, 7A",e1,7A,MIT9313,DE,Co_Culture,0.18165909090909096
65,15.004659669902676,-2.0016039076974534,-1.7013102362623,-0.29218432268206024,0.007182351882410748,0.637237972083193,"e1, 7B",e1,7B,MIT9313,DE,Co_Culture,0.2360454545454546
66,14.962804204112306,-0.21204290212771795,-0.39826127864881233,0.7671391743797453,-0.09066282498484145,0.1408036550303618,"e1, 7C",e1,7C,MIT9313,DE,Co_Culture,0.23584090909090924
67,-7.200100062348509,-0.3686784429353994,-1.2204657079628922,-0.8435875817082299,-0.3096025276792577,-0.4343233090282604,"e1, 8A",e1,8A,MIT9312,DE,Co_Culture,1.2212954545454542
68,-7.399958662862061,-0.9131153236499956,-0.7963522992152386,-0.3182746968082679,0.08503177966307378,-0.44724231526491176,"e1, 8B",e1,8B,MIT9312,DE,Co_Culture,1.218011363636364
69,-4.059585175760968,-1.893629738984695,-2.3443302441138556,-0.7145019964542304,0.5498509183880373,0.08971160428726212,"e1, 8C",e1,8C,MIT9312,DE,Co_Culture,1.109
70,-3.4107749211974663,4.464330241602281,-1.5850489790945292,0.1618267897686293,0.9414436961147057,0.3606712016567223,"e1, 9A",e1,9A,Natl2A,DE,Co_Culture,1.1734772727272724
71,-2.7852386350883593,5.420310768845385,-0.833110733976076,0.16871010184833488,0.4441951836214561,-0.3099203141432897,"e1, 9B",e1,9B,Natl2A,DE,Co_Culture,1.1576363636363634
72,-2.1704906523064835,4.745936149763974,-1.3609882171527663,-1.1808559311307556,0.14290506120785396,0.04042180081756161,"e1, 9C",e1,9C,Natl2A,DE,Co_Culture,1.1466477272727276
