experiment_sample,0.0,0.715972222,1.9256944440000001,2.83125,6.674305556,9.642361111,10.60347222,12.65069444,13.69444444,14.96041667,15.85347222,16.95208333,19.65763889,20.66041667,21.84305556,22.95138889,23.62361111,26.70208333,27.67222222,28.78472222,29.97291667,30.87847222,33.88611111,34.68263889,35.76805556,37.66875,40.69513889,41.76458333,42.71875,43.83680556,47.78125,48.98958333,49.88541667,51.77083333,54.78125,55.95833333,56.76041667,57.71875,58.98819444,59.62013889,61.74375,62.95277778,63.81388889,64.80277778,65.70069444,68.65069444,69.90486111,70.81319444,71.89791667,72.68888889,76.00763889,76.82222222,77.77083333,78.90416667,80.84027778,82.8625,83.89652778,84.84791667,85.73541667,86.64791667,89.80138889,92.05277778,92.73125,93.88194444,96.61944444,97.83194444,98.87013889,99.575,100.63472220000001,103.7881944,105.84305559999999,107.87083329999999,109.82291670000001,111.59375,113.6236111,114.825,117.7013889,118.70763889999999,119.86458329999999,120.76111110000001,121.7263889,124.62708329999998,125.7361111,126.8715278,127.7951389,130.9736111,138.80833330000002,140.70833330000002
"e1, 10A",0.06,0.096,0.147,0.175,0.444,1.203,1.984,3.238,5.282,5.621,4.045,2.7489999999999997,2.924,2.519,1.169,0.8240000000000001,0.799,0.7979999999999999,0.988,0.9740000000000001,0.7190000000000001,0.597,0.43200000000000005,0.8690000000000001,0.818,0.44799999999999995,0.52,0.466,0.588,0.568,0.41100000000000003,0.433,0.461,0.46299999999999997,0.519,0.461,0.5870000000000001,0.5479999999999999,0.605,0.5720000000000001,0.525,0.528,0.507,0.512,0.483,0.36700000000000005,0.38299999999999995,0.406,0.42200000000000004,0.442,0.431,0.431,0.542,0.529,0.44299999999999995,0.43700000000000006,0.5379999999999999,0.46799999999999997,0.455,0.4,0.46299999999999997,0.47200000000000003,0.48,0.519,0.40700000000000003,0.446,0.49200000000000005,0.37200000000000005,0.423,0.35600000000000004,0.256,0.22399999999999998,0.21899999999999997,0.20199999999999999,0.20600000000000002,0.259,0.301,0.267,0.28800000000000003,0.284,0.36200000000000004,0.359,0.358,0.233,0.27899999999999997,0.166,0.276,0.212
"e1, 10B",0.051,0.083,0.166,0.132,0.467,1.043,1.839,3.5669999999999997,5.638999999999999,5.66,4.242,3.0380000000000003,2.803,2.613,1.137,0.925,0.8340000000000001,0.847,1.042,1.003,0.6759999999999999,0.605,0.441,1.016,0.9740000000000001,0.584,0.539,0.607,0.6679999999999999,0.654,0.43700000000000006,0.48700000000000004,0.607,0.449,0.636,0.628,0.653,0.615,0.677,0.711,0.6859999999999999,0.67,0.64,0.62,0.561,0.424,0.35200000000000004,0.446,0.43200000000000005,0.556,0.5589999999999999,0.5760000000000001,0.602,0.537,0.624,0.5379999999999999,0.61,0.557,0.5720000000000001,0.49700000000000005,0.488,0.514,0.568,0.484,0.44799999999999995,0.539,0.528,0.495,0.466,0.4,0.32799999999999996,0.252,0.19899999999999998,0.26,0.23399999999999999,0.254,0.228,0.275,0.28300000000000003,0.271,0.259,0.355,0.36,0.259,0.276,0.166,0.212,0.258
"e1, 10C",0.066,0.111,0.132,0.14800000000000002,0.451,1.061,1.8330000000000002,3.523,5.569,5.704,4.198,3.068,2.72,2.204,1.0979999999999999,0.82,0.774,0.7879999999999999,0.863,0.623,0.65,0.617,0.68,0.33299999999999996,0.747,0.537,0.491,0.534,0.506,0.479,0.35200000000000004,0.467,0.501,0.355,0.581,0.552,0.608,0.616,0.614,0.726,0.5820000000000001,0.59,0.561,0.529,0.5379999999999999,0.33799999999999997,0.359,0.366,0.39299999999999996,0.439,0.392,0.511,0.56,0.56,0.45,0.537,0.504,0.542,0.47200000000000003,0.48200000000000004,0.456,0.46299999999999997,0.436,0.423,0.39799999999999996,0.475,0.435,0.389,0.49,0.39399999999999996,0.242,0.187,0.214,0.239,0.192,0.201,0.262,0.23,0.275,0.174,0.242,0.297,0.273,0.264,0.253,0.111,0.212,0.218
"e1, 11A",0.151,0.109,0.177,0.242,0.872,2.0340000000000003,2.9330000000000003,4.781000000000001,7.199,7.091,5.267,4.669,2.778,2.937,1.682,1.827,1.9169999999999998,1.828,1.744,1.456,1.27,1.351,1.49,1.4680000000000002,1.143,0.785,0.746,0.777,0.7559999999999999,0.635,0.385,0.442,0.451,0.313,0.41600000000000004,0.358,0.34299999999999997,0.363,0.452,0.444,0.435,0.519,0.377,0.429,0.39299999999999996,0.226,0.267,0.35,0.319,0.40700000000000003,0.425,0.43200000000000005,0.423,0.353,0.363,0.34700000000000003,0.373,0.401,0.317,0.376,0.331,0.332,0.37200000000000005,0.314,0.33399999999999996,0.38799999999999996,0.34600000000000003,0.264,0.237,0.233,0.102,0.147,0.102,0.11,0.092,0.08800000000000001,0.07,0.084,0.052000000000000005,0.05,0.078,0.07,0.065,0.107,0.065,0.062,0.05,0.061
"e1, 11B",0.183,0.128,0.182,0.244,0.774,1.625,2.516,4.0760000000000005,6.1129999999999995,7.1160000000000005,5.6,4.928,2.476,2.555,1.421,1.624,1.696,1.587,1.604,1.23,1.136,1.0590000000000002,1.331,1.365,1.051,0.7440000000000001,0.7020000000000001,0.7040000000000001,0.6509999999999999,0.685,0.34700000000000003,0.366,0.354,0.275,0.401,0.31,0.419,0.348,0.363,0.405,0.409,0.303,0.28800000000000003,0.302,0.287,0.213,0.235,0.19899999999999998,0.342,0.396,0.42200000000000004,0.41700000000000004,0.45299999999999996,0.373,0.37,0.42,0.327,0.42200000000000004,0.332,0.365,0.318,0.33399999999999996,0.366,0.426,0.39899999999999997,0.344,0.315,0.276,0.23800000000000002,0.221,0.151,0.16,0.16,0.171,0.11900000000000001,0.105,0.11,0.08,0.079,0.075,0.083,0.07400000000000001,0.05,0.09699999999999999,0.05,0.068,0.051,0.07
"e1, 11C",0.152,0.099,0.244,0.253,0.818,1.996,2.898,4.622,6.5329999999999995,7.41,5.778,4.938,2.6039999999999996,2.761,1.141,1.625,1.742,1.6269999999999998,1.794,1.524,1.296,1.24,1.5490000000000002,1.535,1.4040000000000001,1.19,0.998,1.037,0.9209999999999999,0.983,0.41600000000000004,0.442,0.509,0.354,0.4,0.337,0.35600000000000004,0.376,0.39399999999999996,0.456,0.478,0.39799999999999996,0.376,0.353,0.784,0.195,0.252,0.337,0.322,0.38799999999999996,0.426,0.504,0.43799999999999994,0.514,0.397,0.365,0.40399999999999997,0.42700000000000005,0.34600000000000003,0.312,0.237,0.293,0.309,0.376,0.33299999999999996,0.33,0.23800000000000002,0.259,0.253,0.371,0.115,0.115,0.098,0.092,0.085,0.092,0.061,0.078,0.10300000000000001,0.051,0.055999999999999994,0.051,0.05,0.055999999999999994,0.05,0.055999999999999994,0.05,0.05
"e1, 12A",0.065,0.11,0.218,0.115,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.059000000000000004,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.12300000000000001,0.425,0.353,0.846,1.08,1.33,1.875,1.1179999999999999,0.958,0.7070000000000001,0.40700000000000003,0.386,0.248,0.201,0.233,0.29600000000000004,0.284,0.294,0.05,0.34700000000000003,0.285,0.28,0.168,0.217,0.21899999999999997,0.18899999999999997,0.242,0.27,0.247,0.244,0.16899999999999998,0.20199999999999999,0.185,0.225,0.182,0.17800000000000002,0.175,0.155,0.139,0.156,0.14400000000000002,0.139,0.113,0.079,0.11900000000000001,0.062,0.111,0.055999999999999994,0.05,0.075,0.05,0.05,0.05,0.05,0.05,0.06,0.057,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.07
"e1, 12B",0.09699999999999999,0.109,0.155,0.153,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.064,0.05,0.05,0.055999999999999994,0.05,0.05,0.069,0.064,0.077,0.17300000000000001,0.309,0.75,1.0090000000000001,1.3230000000000002,1.829,1.251,1.02,0.752,0.309,0.233,0.16,0.172,0.196,0.201,0.259,0.22399999999999998,0.20800000000000002,0.336,0.209,0.302,0.18100000000000002,0.19399999999999998,0.209,0.262,0.4,0.22,0.17800000000000002,0.2,0.187,0.22,0.21100000000000002,0.21100000000000002,0.18100000000000002,0.138,0.165,0.129,0.157,0.157,0.10099999999999999,0.161,0.115,0.084,0.09699999999999999,0.11199999999999999,0.10099999999999999,0.069,0.092,0.061,0.07,0.05,0.051,0.06,0.061,0.05,0.05,0.073,0.065,0.05,0.052000000000000005,0.05,0.055999999999999994,0.05,0.05
"e1, 12C",0.08800000000000001,0.1,0.16699999999999998,0.16,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.06,0.096,0.166,0.177,0.376,0.826,1.0270000000000001,1.1059999999999999,1.7169999999999999,1.3619999999999999,1.2919999999999998,0.8959999999999999,0.504,0.26899999999999996,0.225,0.20600000000000002,0.21899999999999997,0.27699999999999997,0.237,0.257,0.221,0.21899999999999997,0.22399999999999998,0.225,0.209,0.175,0.39,0.365,0.37799999999999995,0.289,0.287,0.27399999999999997,0.254,0.289,0.28,0.245,0.22,0.222,0.196,0.177,0.13,0.147,0.138,0.16899999999999998,0.18100000000000002,0.078,0.10099999999999999,0.07,0.065,0.106,0.05,0.07,0.05,0.051,0.05,0.052000000000000005,0.055999999999999994,0.05,0.05,0.05,0.05,0.05,0.052000000000000005,0.083,0.05,0.05,0.05
