,PCA1,PCA2,PCA3,PCA4,PCA5,PCA6,experiment_sample,experiment,sample,PRO,ALT,culture,FL
23,-4.520947775973284,2.9100634757279145,0.9314421744503576,0.3584376243788335,-0.19799790874496495,0.4921920641008805,"e1, 17C",e1,17C,MIT9313,BS11,Co_Culture,0.14747097972450096
24,4.220772239008489,9.29093183578276,4.270052391408979,-0.6300296844167395,-1.2076796319196819,-0.32317892652780444,"e1, 18A",e1,18A,MIT9312,BS11,Co_Culture,0.20744889259632038
25,28.360886010608738,9.68566247763852,0.1670226386516448,-1.3399361432039496,-0.951738462839922,-0.6962304090413681,"e1, 18B",e1,18B,MIT9312,BS11,Co_Culture,0.3850077182390183
26,28.08800481263044,20.8395022999466,5.700399255198667,3.3797798299383572,1.3079514817999809,0.5234906796836675,"e1, 18C",e1,18C,MIT9312,BS11,Co_Culture,0.35409723996933273
27,9.744677571440562,-7.1971509133106295,2.637812067709929,-0.7465081724259895,0.11564076600654548,0.43685998125465614,"e1, 19A",e1,19A,Natl2A,BS11,Co_Culture,0.3603036932556384
28,7.01319416915802,-6.788329823510129,1.9724378167003278,-0.2746113968590829,0.019606027807019085,0.4345417988221325,"e1, 19B",e1,19B,Natl2A,BS11,Co_Culture,0.32614455935351466
29,5.37478447569247,-4.178449046810404,0.00857467820849326,-0.28568470571085514,0.4955984849939841,0.2995526582301262,"e1, 19C",e1,19C,Natl2A,BS11,Co_Culture,0.2837375502624194
30,-1.008577838255218,6.147493787185837,0.6279918729845251,-1.0246037983031646,-0.2561430822902554,-0.6090616714927478,"e1, 1A",e1,1A,MED4,1A3,Co_Culture,0.16495101284257915
31,1.6279741656693183,2.9871950626491803,-1.7203234385186188,-0.24128495363452415,0.443923742597673,-0.05750322356506222,"e1, 1B",e1,1B,MED4,1A3,Co_Culture,0.19178872391653276
32,2.432444306673556,3.7123727126167756,-0.6221723816981803,-0.4948707710953822,-0.20422238046245753,-0.17929063929575423,"e1, 1C",e1,1C,MED4,1A3,Co_Culture,0.20079146907528375
33,-5.814259232553885,-0.018398107074012147,-1.2800866371505664,0.2364281188246406,0.2668972460378281,0.03414584370857322,"e1, 20A",e1,20A,MIT0604,BS11,Co_Culture,0.14701827930750122
34,-7.048058121464376,-0.4216369750210429,-1.0376563131076553,0.6393339682130436,0.2820219802662182,-0.0010625943723350413,"e1, 20B",e1,20B,MIT0604,BS11,Co_Culture,0.14270814975677878
35,-5.700764334479426,0.1293180595415476,-1.0756053116476305,0.11575003623107193,0.19640254810670554,-0.15848221613365193,"e1, 20C",e1,20C,MIT0604,BS11,Co_Culture,0.15153349886359588
36,7.95203631886909,0.6576406935868802,-1.1837731354939405,-0.18400746429062356,-0.8848864268424571,-0.40730274471028666,"e1, 21A",e1,21A,MED4,ATCC,Co_Culture,0.2651225821637415
37,3.7632710754860588,0.6188540613084992,-1.1379182145553017,0.30479500842980417,-0.8355544594465036,-0.21111823515260686,"e1, 21B",e1,21B,MED4,ATCC,Co_Culture,0.2241820760051947
38,2.511715398677156,0.03615469627412811,-0.9407274143412615,0.5794056245117453,-0.7861611914738766,-0.24521931978342043,"e1, 21C",e1,21C,MED4,ATCC,Co_Culture,0.21921539998463088
39,-7.906854762874605,-0.7489654947848458,0.8364441054270148,0.14322041275284514,-0.45860666568269687,0.4420656210988316,"e1, 22A",e1,22A,MIT9313,ATCC,Co_Culture,0.13818194899899072
40,-5.4226245352957,2.135436427464162,1.131846950769149,-1.272893578548013,-0.6211836497888079,0.266278730943343,"e1, 22B",e1,22B,MIT9313,ATCC,Co_Culture,0.1468931964449894
41,2.357271421435006,6.787774463593271,2.2024419852746777,-2.1618887345060536,-0.5970210937747555,0.2234668499845075,"e1, 22C",e1,22C,MIT9313,ATCC,Co_Culture,0.19144439552170936
42,12.325545884827145,-4.989828076568717,-0.5926267210864321,-0.26908640759019964,-0.3173647708422005,0.7021671080092486,"e1, 23A",e1,23A,MIT9312,ATCC,Co_Culture,0.3354482818768535
43,17.79537629391972,-5.726406311969104,-0.32424460698728447,-0.6972528902164056,-0.19204565365459975,0.9854328725278604,"e1, 23B",e1,23B,MIT9312,ATCC,Co_Culture,0.38933126598689516
44,16.186736182445923,-6.3878242771170095,-0.7011181805649139,0.06926464791520531,0.43494802137156363,-0.04270949260409442,"e1, 23C",e1,23C,MIT9312,ATCC,Co_Culture,0.3953880851362867
45,9.069111985030178,-6.344864456061515,2.169540486958023,-0.4699470484477557,1.2075173043344143,-0.1207089939745976,"e1, 24A",e1,24A,Natl2A,ATCC,Co_Culture,0.38030647735664774
46,2.830390524489059,-4.02115422620284,1.8648851744722723,-0.5549526127238708,0.006927650451431049,-0.020663683139369504,"e1, 24B",e1,24B,Natl2A,ATCC,Co_Culture,0.2834457152483432
47,3.06356787576149,-5.9049553920963325,2.4188632293427914,0.017226530712217664,0.263444528700303,-0.1490761759428223,"e1, 24C",e1,24C,Natl2A,ATCC,Co_Culture,0.3075832454997913
48,-3.608737213382857,-1.4924448872460252,1.5161460793478547,0.039826189412051155,-0.1489766616611359,0.19214034361942306,"e1, 25C",e1,25C,MIT0604,ATCC,Co_Culture,0.19849682150437184
49,-9.821963559340759,2.6409964665430263,-1.0185678418514268,-0.4629604736292812,0.9090941834460773,0.19131804626261475,"e1, 26C",e1,26C,MIT0604,Ax_Pro,Axenic,0.10074980360825216
50,-11.936417081794609,1.8159409737718721,0.300919741236241,0.3494376931551976,-0.051439089145195835,0.025840765079567278,"e1, 27A",e1,27A,Natl2A,Ax_Pro,Axenic,0.09075217711581321
51,-13.380156388594468,0.7327297099770448,0.4688223947148214,0.8791501002218158,-0.22308626502946968,0.06542034752649217,"e1, 27B",e1,27B,Natl2A,Ax_Pro,Axenic,0.08436452417619719
52,-7.58510445227798,4.968574459003402,-0.3959260745813374,-0.7566688955384766,0.5906540093090682,-0.0565598048708489,"e1, 27C",e1,27C,Natl2A,Ax_Pro,Axenic,0.1092295855711899
53,-10.052585396314543,3.9573117961294084,0.06550705024665868,-1.126439267785304,0.4388013001995547,0.2288011856581133,"e1, 28A",e1,28A,MIT9312,Ax_Pro,Axenic,0.09704051557693226
54,-9.311219180902317,4.243023649560071,-0.2502842349371334,-1.182135038067708,0.6798865358725603,0.2716058684931639,"e1, 28B",e1,28B,MIT9312,Ax_Pro,Axenic,0.10062953201600516
55,-12.009616157229987,3.0369707752387645,1.0097409393186463,-0.5804872058159823,-0.23805638612584518,0.15190842736160812,"e1, 28C",e1,28C,MIT9312,Ax_Pro,Axenic,0.08825420217825285
56,-9.162781894505041,2.4757416594912565,-0.628426322419103,-0.28050970136899,0.7981149223663435,0.1524609078263509,"e1, 29A",e1,29A,MIT9313,Ax_Pro,Axenic,0.11032828256869479
57,-11.485431428561405,0.4547445437689476,-0.5692168666469393,0.5284073025515603,0.5075757449328758,0.1509055696681645,"e1, 29B",e1,29B,MIT9313,Ax_Pro,Axenic,0.10022367834867835
58,-13.068816547791021,0.06616991223000793,0.39726706737225065,0.7130824441228406,-0.11426635342597043,0.07264628591098889,"e1, 29C",e1,29C,MIT9313,Ax_Pro,Axenic,0.09259498369863464
59,-3.5623186660931596,2.578582593436182,-0.5632340061798018,-0.24572518991371506,0.26360039489411896,0.22392698217591303,"e1, 2A",e1,2A,MIT9313,1A3,Co_Culture,0.1526808070380382
60,-3.7932674122237935,3.951789261190059,-1.3598912300497885,-0.5558957727467727,0.28076292347684795,-0.04625992476273989,"e1, 2B",e1,2B,MIT9313,1A3,Co_Culture,0.13910708125954774
61,-3.2996137278561113,3.091075236440606,0.11106536314384781,-0.6049970138180536,0.2719086844596818,0.016975882882328285,"e1, 2C",e1,2C,MIT9313,1A3,Co_Culture,0.15982177995165006
62,-11.402338787974685,1.5139732127493581,-0.4488458764666166,0.5366037078606988,0.1040885371149777,-0.13543888434169266,"e1, 30A",e1,30A,MED4,Ax_Pro,Axenic,0.09254606548935652
63,-9.98239236663942,2.354265197082887,-0.6421811037520465,0.339313405681568,0.17611743166860544,-0.26382120084543814,"e1, 30B",e1,30B,MED4,Ax_Pro,Axenic,0.09930437604215472
64,-10.608267622332866,2.4914291557614763,-0.048935079770325726,0.4062099940679146,-0.08130985153563274,-0.24621236501503244,"e1, 30C",e1,30C,MED4,Ax_Pro,Axenic,0.09558544263890509
65,11.122058624847138,-2.2711634227164814,-3.346996121744735,0.7940543376656076,-0.03916463880968529,-0.06911501127892845,"e1, 3A",e1,3A,MIT9312,1A3,Co_Culture,0.2853063923804506
66,13.428589026543749,0.13146740283124236,-3.4506186067754236,-0.4890715294688787,0.47188507274626956,-0.3917974741133315,"e1, 3B",e1,3B,MIT9312,1A3,Co_Culture,0.297736687417556
67,10.88829400889859,-1.3978586020260946,-3.7273269053861355,0.6708023949378014,0.3131022766464473,-0.37655700208264464,"e1, 3C",e1,3C,MIT9312,1A3,Co_Culture,0.28056903978949244
68,-4.697892594393442,-3.390135496571341,1.6472335351364216,1.088057539403129,-0.8631455183930131,-0.38287055120283764,"e1, 4A",e1,4A,Natl2A,1A3,Co_Culture,0.1981769374416433
69,-0.9846908245145186,-3.9902869373397767,1.3372753285002992,0.8392739616862593,-0.32771074987354687,-0.57431320388415,"e1, 4B",e1,4B,Natl2A,1A3,Co_Culture,0.2403246410793921
70,-1.967292984458363,-4.294884141792685,1.5837160200977565,1.1326814179180675,-0.5326839444192496,-0.6321852606527998,"e1, 4C",e1,4C,Natl2A,1A3,Co_Culture,0.23279570370753772
71,0.24287576194476537,1.6397083845218863,-0.4851649568576201,-0.6964465200388309,0.512102183398669,-0.7012146895201845,"e1, 5A",e1,5A,MIT0604,1A3,Co_Culture,0.20578575559778575
72,0.4588485387473229,-0.4077009469829002,-1.2683488428266068,0.1795534190754988,0.7290261667014236,-0.4433908784067141,"e1, 5B",e1,5B,MIT0604,1A3,Co_Culture,0.21310964594630713
73,-1.864032847335327,-1.1817208752887423,-1.452991253816274,0.36592246907943454,0.5568011170507233,-0.1843617683305863,"e1, 5C",e1,5C,MIT0604,1A3,Co_Culture,0.19319289241164245
74,-3.0302678945780817,0.13730229034228156,-0.15827844419952788,0.33117317221413184,-0.8461325996543168,0.16948252125513508,"e1, 6A",e1,6A,MED4,DE,Co_Culture,0.17084058530380594
75,-4.056200269100786,0.5205538810685997,-0.20038672498111387,0.33545925572330637,-0.8147749098044638,-0.0010465123939195457,"e1, 6B",e1,6B,MED4,DE,Co_Culture,0.15917011966076755
76,-3.2617122135312746,-0.16633749423334648,-0.2588573680570854,0.4151847739717465,-0.8360199864960423,0.1878998898521638,"e1, 6C",e1,6C,MED4,DE,Co_Culture,0.1694421126424661
77,-1.5092643401311334,-0.44997983098516775,-1.6367628896357858,0.41289184672610313,0.6448386315871345,0.2282045135788874,"e1, 7A",e1,7A,MIT9313,DE,Co_Culture,0.17983809629447697
78,-8.323507569650578,0.2545137052833113,1.2497986607050204,0.07029436185501384,-0.46292869983579454,0.44891920465137874,"e1, 7B",e1,7B,MIT9313,DE,Co_Culture,0.13258939507944278
79,-8.023802374781685,-1.3734066514011667,0.940930507068852,0.1616054415383692,-0.4172150687970778,0.55080837229554,"e1, 7C",e1,7C,MIT9313,DE,Co_Culture,0.1418865124142405
80,6.5918756105099705,-1.0167028502095328,0.006679128749498675,-0.6032013482531521,0.18053512693123894,0.05367652100036103,"e1, 8A",e1,8A,MIT9312,DE,Co_Culture,0.27411737997362035
81,6.426238008756067,-0.8843484847666757,-1.3054870593242944,-0.27644654542817154,0.6749215059427026,-0.18576479661065742,"e1, 8B",e1,8B,MIT9312,DE,Co_Culture,0.26708186770034636
82,5.034074448856952,-2.9504660015908306,-0.20012034911286705,0.05886688401294185,0.6858301327554923,0.12087083739783959,"e1, 8C",e1,8C,MIT9312,DE,Co_Culture,0.27615493724648665
83,1.2166345019529283,-6.970496259461417,4.371798484904177,-0.1519439754019413,0.4903360957698321,0.09861312135075148,"e1, 9A",e1,9A,Natl2A,DE,Co_Culture,0.30773812317436483
84,-1.4974666560612664,-6.531813012949637,4.380218516257653,0.147040313751907,0.4641926723552994,-0.19941688407736277,"e1, 9B",e1,9B,Natl2A,DE,Co_Culture,0.28210219673218706
85,-1.0064313024473996,-5.1017137434213025,4.2742298555392,-0.34204627106325286,0.5131477745346448,-0.39318549354779964,"e1, 9C",e1,9C,Natl2A,DE,Co_Culture,0.28038283658787266
