,PCA1,PCA2,experiment_sample,experiment,sample,PRO,ALT,culture,FL
30,0.0979348587338109,-1.8735023026658284,"e6, 1C",e6,1C,MED4,1A3,Co_Culture,0.37164814814814834
31,-6.402409159072241,0.24636805227247766,"e6, 20A",e6,20A,MIT0604,BS11,Co_Culture,0.13255555555555554
32,-5.793228396441056,-1.836892542200186,"e6, 20B",e6,20B,MIT0604,BS11,Co_Culture,0.21125925925925937
33,-4.983049875981966,3.8816803635427686,"e6, 20C",e6,20C,MIT0604,BS11,Co_Culture,0.2559444444444446
34,7.625327540316177,1.1622469064594292,"e6, 21A",e6,21A,MED4,ATCC,Co_Culture,0.49551851851851864
35,5.301618161157806,-0.19673405182257836,"e6, 21B",e6,21B,MED4,ATCC,Co_Culture,0.47229629629629627
36,4.4493639254811015,-0.4148285963912966,"e6, 21C",e6,21C,MED4,ATCC,Co_Culture,0.5024074074074075
37,9.866932563808087,0.4229427828671906,"e6, 23A",e6,23A,MIT9312,ATCC,Co_Culture,0.5319259259259258
38,4.754341320915185,-1.4385432296011713,"e6, 23C",e6,23C,MIT9312,ATCC,Co_Culture,0.4697962962962964
39,4.517202145378956,1.4203861807763152,"e6, 24A",e6,24A,Natl2A,ATCC,Co_Culture,0.43851851851851864
40,-1.2328884137244172,-0.6273083804509445,"e6, 24B",e6,24B,Natl2A,ATCC,Co_Culture,0.2957222222222222
41,3.1544392634179643,0.6932647576391113,"e6, 24C",e6,24C,Natl2A,ATCC,Co_Culture,0.3493888888888889
42,-2.579454973011579,-0.23001497694298792,"e6, 25C",e6,25C,MIT0604,ATCC,Co_Culture,0.3353518518518519
43,-5.040579431595196,-2.561764433119958,"e6, 2A",e6,2A,MIT9313,1A3,Co_Culture,0.08318518518518514
44,-4.833038190621353,-2.5620703731823493,"e6, 2C",e6,2C,MIT9313,1A3,Co_Culture,0.09162962962962959
45,1.5228430183245016,-0.9580189084196957,"e6, 3A",e6,3A,MIT9312,1A3,Co_Culture,0.40444444444444455
46,0.3966964113764954,-1.950263133335975,"e6, 3B",e6,3B,MIT9312,1A3,Co_Culture,0.35924074074074075
47,1.0172395340016003,-1.435003891185057,"e6, 3C",e6,3C,MIT9312,1A3,Co_Culture,0.3915185185185186
48,2.6609984664719435,0.6795214790021014,"e6, 4A",e6,4A,Natl2A,1A3,Co_Culture,0.4060740740740742
49,2.151605054712738,2.4187920742067353,"e6, 4B",e6,4B,Natl2A,1A3,Co_Culture,0.3832592592592593
50,3.6216974408656206,2.1815653774220194,"e6, 4C",e6,4C,Natl2A,1A3,Co_Culture,0.3728888888888888
51,-4.166538317573033,1.7341046405888,"e6, 5A",e6,5A,MIT0604,1A3,Co_Culture,0.262074074074074
52,-4.48464953679863,1.713657138938637,"e6, 5B",e6,5B,MIT0604,1A3,Co_Culture,0.3202962962962963
53,-5.159294257579408,2.3740126525851504,"e6, 5C",e6,5C,MIT0604,1A3,Co_Culture,0.28479629629629644
54,4.600346453998986,1.087649865192459,"e6, 6A",e6,6A,MED4,DE,Co_Culture,0.5556851851851852
55,1.0909265168953284,-0.7842300717656193,"e6, 6B",e6,6B,MED4,DE,Co_Culture,0.4393703703703704
56,3.691112660787589,0.5498927139294282,"e6, 6C",e6,6C,MED4,DE,Co_Culture,0.4957777777777777
57,-2.79208885147005,-2.60956807167309,"e6, 7A",e6,7A,MIT9313,DE,Co_Culture,0.14003703703703702
58,-2.513735075400303,-1.88402107506367,"e6, 7C",e6,7C,MIT9313,DE,Co_Culture,0.12503703703703706
59,5.9009000472895154,-0.9845711366397923,"e6, 8A",e6,8A,MIT9312,DE,Co_Culture,0.45501851851851877
60,8.419642212864735,1.1822271367765083,"e6, 8B",e6,8B,MIT9312,DE,Co_Culture,0.3633333333333333
61,4.099820519831652,-0.42184339309795094,"e6, 8C",e6,8C,MIT9312,DE,Co_Culture,0.424425925925926
62,7.3559457517920555,2.286759572029378,"e6, 9A",e6,9A,Natl2A,DE,Co_Culture,0.5104444444444445
63,2.810533063177801,-0.5271762557225992,"e6, 9B",e6,9B,Natl2A,DE,Co_Culture,0.4025185185185186
64,1.2116976650460687,0.2352124820971121,"e6, 9C",e6,9C,Natl2A,DE,Co_Culture,0.4302777777777779
