,PCA1,PCA2,experiment_sample,experiment,sample,PRO,ALT,culture,FL
27,9.040870574868949,-1.4625223422054323,"e3, 19B",e3,19B,Natl2A,BS11,Co_Culture,0.5984303797468352
28,6.374508621446273,-5.492216815422176,"e3, 19C",e3,19C,Natl2A,BS11,Co_Culture,0.4788734177215189
29,-1.9681831197623494,2.7842644900391793,"e3, 1A",e3,1A,MED4,1A3,Co_Culture,0.32482278481012683
30,-2.0529301251065433,2.5717753412826445,"e3, 1B",e3,1B,MED4,1A3,Co_Culture,0.33631645569620267
31,-1.2610937663337838,4.477989927436009,"e3, 1C",e3,1C,MED4,1A3,Co_Culture,0.3947215189873419
32,-5.014668172156277,-0.8647323026389648,"e3, 20A",e3,20A,MIT0604,BS11,Co_Culture,0.35311392405063297
33,-5.688524355475297,-0.9558734971514832,"e3, 20B",e3,20B,MIT0604,BS11,Co_Culture,0.2956329113924051
34,-2.6259562488589276,-3.0000927332905083,"e3, 20C",e3,20C,MIT0604,BS11,Co_Culture,0.29773417721519
35,8.095721811861797,0.8860444526938277,"e3, 21C",e3,21C,MED4,ATCC,Co_Culture,0.6168860759493667
36,-7.1473951010787635,-1.1868367613168118,"e3, 22A",e3,22A,MIT9313,ATCC,Co_Culture,0.14289873417721535
37,-7.4336821790147445,-1.0454824745853375,"e3, 22B",e3,22B,MIT9313,ATCC,Co_Culture,0.14244303797468372
38,-6.582697406584103,-1.2305137211502946,"e3, 22C",e3,22C,MIT9313,ATCC,Co_Culture,0.1581012658227849
39,8.838831927696155,-0.7639124396073446,"e3, 23A",e3,23A,MIT9312,ATCC,Co_Culture,0.5606835443037976
40,5.909627559819885,3.22202730752543,"e3, 23B",e3,23B,MIT9312,ATCC,Co_Culture,0.5463291139240504
41,5.596590263378863,0.7991945674505667,"e3, 23C",e3,23C,MIT9312,ATCC,Co_Culture,0.5080506329113921
42,5.085160392268383,-1.8386993642895795,"e3, 24A",e3,24A,Natl2A,ATCC,Co_Culture,0.44987341772151873
43,1.0041862569550628,-1.765929420649235,"e3, 24B",e3,24B,Natl2A,ATCC,Co_Culture,0.37584810126582296
44,2.7607186130948196,-1.7347192115537322,"e3, 24C",e3,24C,Natl2A,ATCC,Co_Culture,0.40841772151898736
45,-1.6328689131896625,-4.420129343705571,"e3, 25C",e3,25C,MIT0604,ATCC,Co_Culture,0.22154430379746834
46,-7.62339629988228,0.9031791602771859,"e3, 2A",e3,2A,MIT9313,1A3,Co_Culture,0.11720253164556983
47,-8.024080813524497,0.5519583166426112,"e3, 2B",e3,2B,MIT9313,1A3,Co_Culture,0.10969620253164564
48,-8.448489861808666,-0.4193682467614114,"e3, 2C",e3,2C,MIT9313,1A3,Co_Culture,0.0987088607594936
49,0.9452112348499319,0.056353731695593115,"e3, 3A",e3,3A,MIT9312,1A3,Co_Culture,0.39289873417721527
50,-1.0716827039488914,3.532745834423469,"e3, 3B",e3,3B,MIT9312,1A3,Co_Culture,0.40199999999999997
51,1.4526219681598693,2.386451805034721,"e3, 3C",e3,3C,MIT9312,1A3,Co_Culture,0.4582784810126578
52,-0.6642668165058738,-1.7163288918159052,"e3, 4A",e3,4A,Natl2A,1A3,Co_Culture,0.32778481012658217
53,-4.39296480818446,-0.1931264406863594,"e3, 4B",e3,4B,Natl2A,1A3,Co_Culture,0.27406329113924066
54,-1.792216975359689,-0.9953657703061136,"e3, 4C",e3,4C,Natl2A,1A3,Co_Culture,0.32268354430379736
55,-2.987579312436288,-3.1848371000321776,"e3, 5A",e3,5A,MIT0604,1A3,Co_Culture,0.22079746835443045
56,-4.1020252802090535,-2.5475866620540897,"e3, 5B",e3,5B,MIT0604,1A3,Co_Culture,0.20420253164556965
57,-2.5426431689108875,-3.2248334406311416,"e3, 5C",e3,5C,MIT0604,1A3,Co_Culture,0.26164556962025326
58,2.862334797244528,2.52176805002042,"e3, 6A",e3,6A,MED4,DE,Co_Culture,0.46330379746835404
59,0.9379928270953614,2.357480975919358,"e3, 6B",e3,6B,MED4,DE,Co_Culture,0.4101392405063289
60,2.3833560435429297,2.2623964547012845,"e3, 6C",e3,6C,MED4,DE,Co_Culture,0.43017721518987334
61,-7.633419866091478,-0.7525716943351086,"e3, 7A",e3,7A,MIT9313,DE,Co_Culture,0.12275949367088622
62,-8.4325899252149,-0.8162940673688792,"e3, 7B",e3,7B,MIT9313,DE,Co_Culture,0.10401265822784807
63,-7.97956843822911,-1.566397541723357,"e3, 7C",e3,7C,MIT9313,DE,Co_Culture,0.10440506329113919
64,-1.3159178810667915,1.795070196691946,"e3, 8A",e3,8A,MIT9312,DE,Co_Culture,0.31950632911392424
65,-1.3289141424596982,3.279264478412382,"e3, 8B",e3,8B,MIT9312,DE,Co_Culture,0.33187341772151907
66,-1.0729042190048423,0.751668777799666,"e3, 8C",e3,8C,MIT9312,DE,Co_Culture,0.31287341772151905
67,5.751989053542902,-3.680450221195832,"e3, 9A",e3,9A,Natl2A,DE,Co_Culture,0.4462151898734175
68,16.66315135764556,-7.973543807394657,"e3, 9C",e3,9C,Natl2A,DE,Co_Culture,0.6840000000000002
